timestamp,ECG_CH1
1763969113.0680563,-376167
1763969113.1193378,-375237
1763969113.1206987,-375059
1763969113.1213267,-374765
1763969113.1213267,-373312
1763969113.1373818,-373759
1763969113.1384172,-372217
1763969113.1394029,-372611
1763969113.141379,-372799
1763969113.1418312,-371351
1763969113.1418312,-371984
1763969113.1418312,-370794
1763969113.1693032,-371563
1763969113.1702836,-371697
1763969113.184751,-370839
1763969113.1867704,-372047
1763969113.1877606,-372292
1763969113.201321,-373846
1763969113.2024362,-375059
1763969113.2236867,-375227
1763969113.224687,-376641
1763969113.2315285,-377857
1763969113.233732,-377163
1763969113.2391093,-378782
1763969113.2616186,-377971
1763969113.2650867,-378458
1763969113.2691176,-379293
1763969113.2706819,-378034
1763969113.2916894,-378133
1763969113.2951877,-377599
1763969113.3227992,-378241
1763969113.3238041,-378361
1763969113.3248081,-376981
1763969113.3258345,-378158
1763969113.3279915,-377443
1763969113.3595135,-378228
1763969113.3610358,-378786
1763969113.3651543,-377721
1763969113.3676987,-379362
1763969113.3687155,-378285
1763969113.381616,-379092
1763969113.3854508,-379626
1763969113.391261,-379071
1763969113.397362,-379617
1763969113.4099362,-379815
1763969113.4114444,-378656
1763969113.4413066,-380434
1763969113.4423327,-379481
1763969113.4433327,-380489
1763969113.4619474,-381009
1763969113.4673333,-379354
1763969113.4914367,-381172
1763969113.49286,-379888
1763969113.494372,-380369
1763969113.494372,-381361
1763969113.4977596,-380104
1763969113.5056174,-381338
1763969113.5072162,-380313
1763969113.520782,-380625
1763969113.5218148,-381489
1763969113.5446303,-379860
1763969113.5461073,-378897
1763969113.5757241,-378023
1763969113.5757241,-376896
1763969113.5757241,-377736
1763969113.5757241,-375432
1763969113.5814927,-378974
1763969113.5912397,-381733
1763969113.5930274,-381221
1763969113.6059973,-381911
1763969113.607012,-382170
1763969113.611511,-382659
1763969113.6387196,-382617
1763969113.6396875,-381302
1763969113.6447756,-383177
1763969113.646016,-383162
1763969113.6690547,-383913
1763969113.6700501,-375709
1763969113.6939633,-362033
1763969113.6951542,-343910
1763969113.696352,-336937
1763969113.7024293,-351074
1763969113.7043798,-381345
1763969113.717585,-384176
1763969113.718602,-384782
1763969113.7426848,-383731
1763969113.7439718,-380409
1763969113.7446768,-380985
1763969113.757445,-380204
1763969113.758497,-380339
1763969113.77148,-380115
1763969113.773494,-378947
1763969113.7923915,-380062
1763969113.801733,-378452
1763969113.8270907,-379068
1763969113.8270907,-378851
1763969113.8315485,-377289
1763969113.8616548,-377581
1763969113.863486,-376208
1763969113.8729532,-376891
1763969113.8744805,-376831
1763969113.8754916,-375010
1763969113.8754916,-375692
1763969113.8814003,-374406
1763969113.8826227,-373932
1763969113.8836544,-374770
1763969113.8954191,-373622
1763969113.8973906,-374139
1763969113.9115603,-373781
1763969113.9150689,-372857
1763969113.9377954,-374621
1763969113.9384966,-373893
1763969113.9405055,-375567
1763969113.9538312,-377118
1763969113.9568558,-376987
1763969113.9812667,-379296
1763969113.982582,-379737
1763969113.9836009,-381733
1763969113.9845943,-381962
1763969114.0113509,-380886
1763969114.0135965,-382444
1763969114.0146122,-381150
1763969114.0206556,-382167
1763969114.021746,-382735
1763969114.0361483,-381447
1763969114.0378783,-381883
1763969114.0616012,-382015
1763969114.0646672,-380598
1763969114.0666778,-381662
1763969114.0755303,-380667
1763969114.0755303,-381752
1763969114.0926335,-382061
1763969114.094049,-381035
1763969114.106424,-382259
1763969114.1070092,-381605
1763969114.1144848,-382329
1763969114.1817274,-382647
1763969114.1841054,-381604
1763969114.1852,-383305
1763969114.186198,-382487
1763969114.1872053,-383069
1763969114.1892025,-383714
1763969114.2052627,-382986
1763969114.2069519,-383701
1763969114.2079668,-383059
1763969114.225906,-384347
1763969114.2315273,-384483
1763969114.237654,-383042
1763969114.2387927,-383959
1763969114.2397814,-384237
1763969114.2412915,-383128
1763969114.2857099,-384422
1763969114.2857099,-383224
1763969114.2857099,-384500
1763969114.291472,-384124
1763969114.291472,-381021
1763969114.2960267,-380454
1763969114.296689,-379989
1763969114.3025415,-379339
1763969114.3117077,-380470
1763969114.3127596,-382739
1763969114.3246295,-385107
1763969114.3256395,-383926
1763969114.3401356,-385333
1763969114.3424716,-385537
1763969114.3549905,-383911
1763969114.3559926,-384867
1763969114.3926492,-385689
1763969114.3926492,-384744
1763969114.3926492,-386819
1763969114.4017503,-385292
1763969114.4033685,-377201
1763969114.4085157,-363739
1763969114.411143,-343310
1763969114.4528759,-339166
1763969114.4528759,-353081
1763969114.4528759,-383398
1763969114.4528759,-388328
1763969114.459202,-385297
1763969114.464544,-384927
1763969114.4678588,-382589
1763969114.472944,-383022
1763969114.4807084,-383203
1763969114.4916177,-381721
1763969114.5060208,-382385
1763969114.5084705,-380911
1763969114.53737,-381784
1763969114.5383785,-382101
1763969114.5627575,-380774
1763969114.563712,-380999
1763969114.5918128,-380276
1763969114.5918128,-379071
1763969114.6001468,-379740
1763969114.6016593,-378412
1763969114.6031566,-378725
1763969114.6314943,-378531
1763969114.6314943,-376756
1763969114.645665,-377321
1763969114.6470022,-375909
1763969114.6525404,-376394
1763969114.6559885,-376401
1763969114.6569874,-375035
1763969114.6583416,-375663
1763969114.6583416,-374710
1763969114.6617014,-376293
1763969114.6628218,-377592
1763969114.6876242,-377036
1763969114.6893926,-379000
1763969114.6900148,-379796
1763969114.7034762,-380098
1763969114.7052875,-382499
1763969114.7196033,-382200
1763969114.7212667,-383244
1763969114.732982,-383989
1763969114.7345054,-382956
1763969114.7388296,-383884
1763969114.76325,-382854
1763969114.7650988,-383217
1763969114.773153,-383049
1763969114.7746596,-381752
1763969114.7875566,-382812
1763969114.7895682,-381568
1763969114.8114102,-382184
1763969114.8124378,-382511
1763969114.8134563,-381418
1763969114.825331,-382780
1763969114.825331,-381975
1763969114.841308,-382641
1763969114.8439405,-382922
1763969114.8568866,-381862
1763969114.8588219,-382714
1763969114.8649054,-383274
1763969114.883046,-382177
1763969114.9081938,-382861
1763969114.9099276,-381877
1763969114.9099276,-382917
1763969114.9331522,-383622
1763969114.9346678,-382745
1763969114.9676366,-383797
1763969114.968951,-382816
1763969114.9706352,-383376
1763969114.9723225,-383387
1763969114.9734476,-382574
1763969114.9751313,-383529
1763969114.9763236,-382845
1763969114.9793742,-383390
1763969114.9813745,-383424
1763969114.9916923,-382573
1763969115.0017033,-383568
1763969115.0082188,-382926
1763969115.0217047,-383016
1763969115.0245383,-383646
1763969115.0437503,-382812
1763969115.0483415,-383766
1763969115.0550005,-383875
1763969115.061484,-382932
1763969115.062494,-383984
1763969115.0746176,-382879
1763969115.0746176,-383586
1763969115.091483,-383761
1763969115.0971339,-382994
1763969115.1023917,-382661
1763969115.1059387,-379525
1763969115.1186056,-379869
1763969115.124764,-380122
1763969115.1315076,-377382
1763969115.142757,-381624
1763969115.1469724,-382542
1763969115.1520276,-384351
1763969115.1615949,-384571
1763969115.1864092,-384279
1763969115.1864092,-384932
1763969115.1864092,-384626
1763969115.2015114,-383704
1763969115.2025292,-385345
1763969115.2115443,-384888
1763969115.2160873,-386611
1763969115.2354548,-379331
1763969115.2354548,-366155
1763969115.2416916,-348513
1763969115.2684731,-336830
1763969115.2700589,-347263
1763969115.272601,-380501
1763969115.2735991,-388081
1763969115.30312,-386214
1763969115.3042753,-384462
1763969115.3255365,-383775
1763969115.3321972,-384009
1763969115.3332098,-382731
1763969115.361535,-383552
1763969115.361535,-382351
1763969115.361535,-382871
1763969115.3671677,-382879
1763969115.3691003,-381592
1763969115.3702662,-381835
1763969115.3712409,-381813
1763969115.3862062,-380185
1763969115.3879807,-380602
1763969115.3917592,-379492
1763969115.3974705,-379261
1763969115.4089231,-378974
1763969115.4089231,-377523
1763969115.435196,-378117
1763969115.43699,-376545
1763969115.4376976,-376858
1763969115.4495096,-376194
1763969115.450523,-374560
1763969115.466162,-375684
1763969115.467177,-374865
1763969115.4735265,-375432
1763969115.4816897,-375830
1763969115.4901423,-375019
1763969115.504453,-376617
1763969115.5060167,-377338
1763969115.5214407,-377461
1763969115.5234606,-379526
1763969115.5365381,-379876
1763969115.5375938,-381561
1763969115.5616884,-382484
1763969115.5636485,-381859
1763969115.564679,-383250
1763969115.5719628,-382139
1763969115.5786486,-382857
1763969115.5917532,-382904
1763969115.5917532,-381678
1763969115.6045063,-382922
1763969115.6055403,-381506
1763969115.631396,-382195
1763969115.632697,-382184
1763969115.6337345,-381139
1763969115.6574614,-382107
1763969115.6584527,-380981
1763969115.6814127,-381877
1763969115.6858475,-382096
1763969115.706291,-381521
1763969115.707948,-382387
1763969115.7096188,-382757
1763969115.7106006,-381142
1763969115.7116108,-382582
1763969115.7158802,-381630
1763969115.7169027,-382414
1763969115.723453,-382904
1763969115.7312174,-382258
1763969115.7413676,-382761
1763969115.7512434,-382199
1763969115.7586622,-382676
1763969115.784624,-383264
1763969115.784624,-381879
1763969115.788522,-382879
1763969115.788522,-382017
1763969115.8059926,-382863
1763969115.8122923,-383029
1763969115.8133404,-382157
1763969115.8245056,-382327
1763969115.8272448,-382713
1763969115.8416994,-382090
1763969115.8432884,-383204
1763969115.8617218,-382175
1763969115.8643367,-383036
1763969115.8653564,-383047
1763969115.8899903,-382370
1763969115.8920643,-382886
1763969115.9246533,-381857
1763969115.9246533,-382398
1763969115.9246533,-382709
1763969115.9246533,-381423
1763969115.9344895,-382557
1763969115.936981,-382011
1763969115.9379952,-382644
1763969115.9502301,-383375
1763969115.9511948,-382362
1763969115.9655964,-383183
1763969115.9671261,-380804
1763969115.9904716,-379426
1763969115.9921625,-379472
1763969115.9931998,-378848
1763969116.0416222,-377971
1763969116.0416222,-379050
1763969116.0416222,-380977
1763969116.0416222,-383077
1763969116.0547223,-382503
1763969116.0609376,-383595
1763969116.06548,-384284
1763969116.0680144,-382203
1763969116.0692236,-383677
1763969116.074527,-383156
1763969116.0763285,-383965
1763969116.0898159,-385217
1763969116.09144,-377983
1763969116.10436,-367880
1763969116.1053786,-347131
1763969116.1156356,-335349
1763969116.1236956,-343516
1763969116.131387,-375616
1763969116.143141,-387374
1763969116.143141,-383452
1763969116.1682818,-382887
1763969116.1694324,-382714
1763969116.1900585,-381072
1763969116.1914108,-381778
1763969116.1924238,-381682
1763969116.2034495,-380021
1763969116.2044427,-381194
1763969116.223848,-380556
1763969116.2321525,-380270
1763969116.2331693,-380157
1763969116.2362669,-379262
1763969116.2399077,-379450
1763969116.2543573,-378032
1763969116.255375,-378954
1763969116.2677116,-378735
1763969116.2720993,-376793
1763969116.2841933,-377221
1763969116.2866971,-375449
1763969116.307445,-376134
1763969116.3113892,-375857
1763969116.3122475,-374041
1763969116.3255062,-374672
1763969116.3297446,-374773
1763969116.339876,-374120
1763969116.339876,-374750
1763969116.3616421,-373476
1763969116.3663526,-374934
1763969116.367861,-375719
1763969116.390157,-375463
1763969116.3928869,-377350
1763969116.42098,-378411
1763969116.42251,-380320
1763969116.443662,-381534
1763969116.4652123,-381352
1763969116.488392,-382908
1763969116.4912553,-381890
1763969116.4923074,-382652
1763969116.4923074,-383171
1763969116.4943416,-382256
1763969116.4943416,-382907
1763969116.4943416,-381607
1763969116.4995933,-381887
1763969116.5006044,-382126
1763969116.502104,-381641
1763969116.5069957,-382091
1763969116.5106807,-381819
1763969116.5224633,-381409
1763969116.5234637,-382197
1763969116.5850086,-381111
1763969116.6028597,-382388
1763969116.604377,-382917
1763969116.6053965,-381599
1763969116.607271,-382620
1763969116.6075819,-381814
1763969116.6088865,-383052
1763969116.609879,-383506
1763969116.609879,-382336
1763969116.6113803,-383199
1763969116.6119523,-382252
1763969116.6235108,-383733
1763969116.6274433,-383706
1763969116.6313922,-382564
1763969116.6412358,-383769
1763969116.6493385,-383797
1763969116.691509,-382982
1763969116.691509,-383946
1763969116.691509,-382935
1763969116.691509,-383844
1763969116.691509,-384092
1763969116.6997275,-383183
1763969116.7006752,-384068
1763969116.7203078,-383812
1763969116.7219195,-384170
1763969116.7412617,-384452
1763969116.7488842,-383129
1763969116.75049,-384169
1763969116.7738008,-382935
1763969116.7750957,-382325
1763969116.791569,-380724
1763969116.800996,-380177
1763969116.80263,-379833
1763969116.8035622,-378747
1763969116.811561,-382926
1763969116.8137667,-384527
1763969116.8168378,-384089
1763969116.8217425,-385239
1763969116.8288572,-385916
1763969116.8413062,-384585
1763969116.8413062,-385779
1763969116.8571148,-384560
1763969116.8584533,-385566
1763969116.8666468,-386437
1763969116.8736143,-385847
1763969116.881314,-378665
1763969116.8974051,-365098
1763969116.8984194,-347149
1763969116.9106348,-338765
1763969116.912446,-348462
1763969116.9343169,-381636
1763969116.9343169,-387672
1763969116.9343169,-386529
1763969116.950155,-385539
1763969116.9513204,-382544
1763969116.9644525,-383491
1763969116.966159,-382411
1763969116.9886615,-382242
1763969116.989573,-382930
1763969116.991231,-381966
1763969117.0117612,-382682
1763969117.0157871,-382806
1763969117.0211694,-381174
1763969117.022161,-381797
1763969117.0344503,-379784
1763969117.0367918,-380344
1763969117.0569477,-380234
1763969117.0616927,-378469
1763969117.062704,-379014
1763969117.074832,-377197
1763969117.076961,-377679
1763969117.1044145,-377095
1763969117.106453,-375636
1763969117.1234953,-375856
1763969117.1339958,-374447
1763969117.1357808,-375507
1763969117.1554108,-375421
1763969117.1574795,-374286
1763969117.1847901,-375307
1763969117.1863177,-375907
1763969117.1875648,-375674
1763969117.1886973,-377986
1763969117.2021368,-378091
1763969117.203242,-380364
1763969117.205047,-382411
1763969117.2063584,-382888
1763969117.2063584,-384126
1763969117.2172825,-383656
1763969117.2183897,-384802
1763969117.2326033,-384744
1763969117.2343564,-383897
1763969117.2394652,-385127
1763969117.2544966,-383658
1763969117.2565138,-384670
1763969117.2724578,-384292
1763969117.273722,-383052
1763969117.2864354,-384155
1763969117.2870517,-382972
1763969117.3068688,-382922
1763969117.311688,-383416
1763969117.3127224,-383031
1763969117.3240454,-383667
1763969117.3326855,-383842
1763969117.3446407,-382656
1763969117.3461266,-383634
1763969117.351385,-382901
1763969117.351385,-383941
1763969117.3675325,-383777
1763969117.3736398,-383338
1763969117.3812156,-384556
1763969117.3918817,-383227
1763969117.3961508,-383971
1763969117.416784,-384232
1763969117.416784,-383673
1763969117.4415967,-384470
1763969117.4436586,-383559
1763969117.4448645,-384447
1763969117.4529562,-384445
1763969117.4555943,-383329
1763969117.4724922,-384280
1763969117.481317,-384589
1763969117.4832532,-383613
1763969117.484294,-384666
1763969117.5063052,-383695
1763969117.5349455,-383537
1763969117.5360553,-382209
1763969117.5380669,-380011
1763969117.539046,-381361
1763969117.5400457,-378131
1763969117.5416934,-380716
1763969117.5734546,-383664
1763969117.5734546,-383566
1763969117.5734546,-384768
1763969117.5734546,-383986
1763969117.5734546,-385097
1763969117.5945659,-385174
1763969117.5955794,-383889
1763969117.6069005,-385111
1763969117.6069005,-384746
1763969117.6166668,-387124
1763969117.6222618,-384717
1763969117.6335275,-373830
1763969117.644652,-359192
1763969117.6460981,-341146
1763969117.6674106,-339752
1763969117.668157,-360887
1763969117.6715076,-384504
1763969117.676011,-388092
1763969117.6900294,-386278
1763969117.700002,-383227
1763969117.7014005,-383495
1763969117.723678,-382564
1763969117.7252347,-382946
1763969117.737458,-382566
1763969117.738425,-381166
1763969117.7414832,-381939
1763969117.7612345,-380674
1763969117.7654057,-381354
1763969117.772191,-381040
1763969117.773659,-379279
1763969117.7856266,-379916
1763969117.78663,-379726
1763969117.8115733,-377911
1763969117.8164365,-378812
1763969117.817144,-376771
1763969117.8386803,-376925
1763969117.8396475,-375790
1763969117.866386,-374119
1763969117.86742,-374649
1763969117.868593,-373482
1763969117.870617,-373709
1763969117.8836217,-373833
1763969117.9163866,-372747
1763969117.917506,-373363
1763969117.9186509,-372771
1763969117.9206924,-374496
1763969117.9314747,-376116
1763969117.9329374,-376619
1763969117.9344084,-378921
1763969117.935575,-378880
1763969117.9375677,-380973
1763969117.95034,-381616
1763969117.9515903,-380878
1763969117.972671,-381957
1763969117.97626,-382441
1763969117.984374,-381339
1763969117.985393,-382680
1763969118.0045292,-381381
1763969118.0062165,-381962
1763969118.0069463,-381764
1763969118.0219116,-380359
1763969118.0238504,-381484
1763969118.035754,-380072
1763969118.0373943,-381282
1763969118.070243,-381237
1763969118.070243,-380010
1763969118.0717578,-381111
1763969118.0717578,-380395
1763969118.0774515,-381215
1763969118.0897024,-381360
1763969118.0897024,-380233
1763969118.1170197,-381441
1763969118.1181142,-380507
1763969118.1201098,-380692
1763969118.1331992,-381632
1763969118.134801,-380672
1763969118.1419377,-381691
1763969118.1491122,-382179
1763969118.1557066,-381049
1763969118.1624494,-382131
1763969118.1862767,-381072
1763969118.1872914,-381979
1763969118.188277,-382081
1763969118.216426,-381033
1763969118.2181754,-381805
1763969118.2191825,-380924
1763969118.2201686,-381696
1763969118.2437363,-381680
1763969118.2457292,-380876
1763969118.2483706,-381733
1763969118.2720728,-380741
1763969118.2798378,-381675
1763969118.2814012,-381324
1763969118.282005,-380674
1763969118.2856476,-382052
1763969118.287161,-381357
1763969118.3156915,-379044
1763969118.316653,-378916
1763969118.3189428,-376843
1763969118.3219056,-377665
1763969118.326161,-380031
1763969118.3475404,-380612
1763969118.3494847,-381616
1763969118.355644,-381623
1763969118.357425,-382526
1763969118.3676279,-383119
1763969118.371957,-382052
1763969118.3818972,-382861
1763969118.40136,-381843
1763969118.4039543,-383370
1763969118.4050004,-384775
1763969118.4123507,-376563
1763969118.435105,-365650
1763969118.435105,-345771
1763969118.4827356,-337071
1763969118.4827356,-337467
1763969118.4827356,-357130
1763969118.4827356,-384580
1763969118.4886377,-386247
1763969118.4896517,-383121
1763969118.4906485,-381826
1763969118.4921384,-379962
1763969118.5015595,-380883
1763969118.5015595,-381117
1763969118.5348256,-379533
1763969118.5369453,-380036
1763969118.5379462,-379271
1763969118.53895,-379632
1763969118.548598,-379625
1763969118.554881,-378086
1763969118.561694,-378411
1763969118.5833955,-377002
1763969118.5833955,-377865
1763969118.6019034,-377255
1763969118.6122057,-375451
1763969118.648746,-375813
1763969118.648746,-375597
1763969118.6515622,-373906
1763969118.6515622,-374322
1763969118.6515622,-372510
1763969118.660209,-372772
1763969118.660209,-373036
1763969118.6625967,-371874
1763969118.6635854,-372491
1763969118.6708004,-371364
1763969118.6848686,-372409
1763969118.6860301,-373232
1763969118.7051184,-373562
1763969118.7098117,-375782
1763969118.7184126,-376547
1763969118.719442,-378471
1763969118.723704,-379637
1763969118.7316868,-379178
1763969118.7382662,-380773
1763969118.7640245,-379997
1763969118.7657394,-380927
1763969118.7698984,-381219
1763969118.7706368,-380046
1763969118.7860339,-380895
1763969118.7870898,-381142
1763969118.805166,-380045
1763969118.8117354,-380704
1763969118.8127499,-379599
1763969118.8232067,-379989
1763969118.8232067,-380479
1763969118.842005,-379409
1763969118.842005,-380265
1763969118.909571,-379057
1763969118.9115927,-379736
1763969118.9135811,-380357
1763969118.9148624,-379599
1763969118.9158354,-380435
1763969118.9178429,-379843
1763969118.918839,-380581
1763969118.9198318,-381224
1763969118.9213407,-380321
1763969118.941626,-381415
1763969118.9431937,-381666
1763969118.944626,-380319
1763969118.965105,-381341
1763969118.965105,-379966
1763969119.0016844,-381282
1763969119.0037029,-381575
1763969119.004719,-380555
1763969119.004719,-381287
1763969119.0098073,-380507
1763969119.0114586,-381229
1763969119.0127735,-381900
1763969119.0215888,-380613
1763969119.0229805,-381689
1763969119.0385451,-381143
1763969119.039939,-381693
1763969119.064591,-381921
1763969119.0660481,-381084
1763969119.067143,-382023
1763969119.0716865,-380937
1763969119.0781903,-381931
1763969119.1208909,-382034
1763969119.1219935,-380915
1763969119.1236503,-381294
1763969119.124796,-381651
1763969119.1271062,-380140
1763969119.1316934,-380114
1763969119.1322553,-378000
1763969119.1457016,-377109
1763969119.147346,-377354
1763969119.165124,-377502
1763969119.166169,-380351
1763969119.187474,-380036
1763969119.1884766,-381262
1763969119.1900916,-381886
1763969119.211497,-381116
1763969119.2148654,-382502
1763969119.2165196,-381600
1763969119.2178054,-382359
1763969119.2329772,-382467
1763969119.2344556,-383089
1763969119.239105,-382299
1763969119.2555387,-372263
1763969119.2586174,-365247
1763969119.271262,-346993
1763969119.2724519,-332606
1763969119.288139,-341404
1763969119.2897701,-374169
1763969119.314235,-385097
1763969119.3173084,-383645
1763969119.318441,-381444
1763969119.3652246,-380494
1763969119.371264,-380184
1763969119.371264,-379164
1763969119.371264,-380049
1763969119.371264,-378746
1763969119.3776865,-379473
1763969119.3817198,-379337
1763969119.3837602,-377986
1763969119.3847718,-378719
1763969119.396366,-377404
1763969119.3971918,-377416
1763969119.4255128,-376977
1763969119.4265783,-375666
1763969119.4278066,-376166
1763969119.43451,-375532
1763969119.4355333,-373750
1763969119.454605,-374301
1763969119.4606788,-372661
1763969119.465729,-372861
1763969119.4669893,-372564
1763969119.4811127,-371342
1763969119.482906,-371570
1763969119.4914088,-370439
1763969119.5150177,-370968
1763969119.5175745,-370946
1763969119.5175745,-370400
1763969119.5221312,-372167
1763969119.5345635,-372709
1763969119.5360215,-375239
1763969119.5507393,-376805
1763969119.5558991,-376578
1763969119.561504,-378697
1763969119.572591,-377841
1763969119.572591,-379396
1763969119.599762,-379615
1763969119.601497,-378674
1763969119.6045253,-380148
1763969119.6063313,-380324
1763969119.6189566,-379006
1763969119.6326835,-380030
1763969119.6333158,-378929
1763969119.6530483,-379679
1763969119.6553292,-379509
1763969119.6803725,-378589
1763969119.6815386,-379696
1763969119.6815386,-378681
1763969119.703556,-379747
1763969119.7084055,-380373
1763969119.7094145,-379301
1763969119.7114222,-380303
1763969119.7319415,-379211
1763969119.7319415,-380348
1763969119.753539,-380756
1763969119.7598794,-380156
1763969119.7613873,-381147
1763969119.781562,-381691
1763969119.781562,-380572
1763969119.7997384,-381766
1763969119.801248,-380562
1763969119.8022585,-381595
1763969119.8032804,-381785
1763969119.8100464,-380831
1763969119.81134,-381911
1763969119.8130417,-380614
1763969119.8222177,-381639
1763969119.8222177,-382115
1763969119.832054,-381145
1763969119.8415346,-382204
1763969119.864017,-381205
1763969119.865433,-382192
1763969119.8672192,-382186
1763969119.881599,-381434
1763969119.882887,-382214
1763969119.8998806,-381187
1763969119.8998806,-381629
1763969119.9044127,-381321
1763969119.9120667,-378625
1763969119.9367957,-378587
1763969119.9367957,-378198
1763969119.9416885,-377517
1763969119.9499288,-380902
1763969119.9499288,-380691
